account_id,account_name,signup_date,seats,is_trial,churn_flag,days_since_signup,n_subscriptions,n_churned_subs,n_upgrades,n_downgrades,n_trial_subs,total_mrr,max_mrr,avg_mrr,auto_renew_pct,tenure_days,latest_mrr,sub_churn_rate,upgrade_net,total_usage_events,unique_features_used,total_usage_duration_mins,total_errors,beta_feature_pct,avg_usage_count,error_rate,feature_breadth,n_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,n_escalations,urgent_pct,escalation_rate,n_churn_events,had_reactivation,had_preceding_downgrade,had_preceding_upgrade,total_refund_usd,primary_churn_reason_budget,primary_churn_reason_competitor,primary_churn_reason_features,primary_churn_reason_pricing,primary_churn_reason_support,primary_churn_reason_unknown,days_since_last_usage,usage_last_30d,usage_last_90d,recency_ratio,has_active_sub,active_mrr,usage_per_seat,tickets_per_seat,mrr_per_seat,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,billing_freq_annual,billing_freq_monthly
A-c16cf7,Company_377,2024-10-16,13,True,False,278,10,1,0,0,1,12274,4776,1227.4,0.8,25,665,0.1,0,58,33,2414.1,26,0.138,9.95,0.4483,0.825,3.0,48.3,111.7,3.67,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,205,0,0,0.0,1,7498,4.46,0.231,944.2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
A-d42431,Company_378,2024-06-09,22,True,False,407,9,1,1,1,0,21160,4378,2351.1,0.778,186,4378,0.1111111111111111,0,47,26,2231.1,34,0.128,9.72,0.7234,0.65,4.0,24.2,119.5,4.0,0.0,0.5,0.0,2.0,0.0,0.0,1.0,17.42,True,False,False,False,False,False,227,0,0,0.0,1,20742,2.14,0.182,961.8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
A-6965e1,Company_379,2024-11-25,13,False,False,238,12,0,1,1,1,27765,7562,2313.8,0.667,228,247,0.0,0,59,27,3135.9,29,0.068,10.63,0.4915,0.675,3.0,39.0,128.3,3.67,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,205,0,0,0.0,1,27765,4.54,0.231,2135.8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
A-0354fe,Company_380,2024-10-22,34,False,False,272,7,1,1,0,2,15470,6766,2210.0,0.714,17,0,0.14285714285714285,1,45,28,2540.6,30,0.067,10.29,0.6667,0.7,4.0,20.0,69.2,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,202,0,0,0.0,1,14824,1.32,0.118,455.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-0a62f5,Company_381,2024-09-11,16,False,False,313,4,0,0,0,0,4861,3184,1215.2,1.0,308,475,0.0,0,25,20,1248.2,7,0.08,9.76,0.28,0.5,2.0,33.5,105.0,4.0,0.0,0.5,0.0,5.0,0.0,1.0,1.0,156.45,True,False,False,False,False,False,243,0,0,0.0,1,4861,1.56,0.125,303.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
A-f5641b,Company_382,2024-03-30,31,False,False,478,10,1,1,1,1,39120,8955,3912.0,0.6,92,8955,0.1,0,39,27,2360.8,18,0.103,11.23,0.4615,0.675,4.0,47.5,98.0,3.5,1.0,0.25,0.25,2.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,222,0,0,0.0,1,32951,1.26,0.129,1261.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-b44e3e,Company_383,2024-02-12,40,False,False,525,7,1,3,0,1,43521,15721,6217.3,0.857,303,7960,0.14285714285714285,3,38,20,1915.2,13,0.105,10.18,0.3421,0.5,3.0,40.0,75.3,4.33,0.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,234,0,0,0.0,1,35561,0.95,0.075,1088.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
A-3b37d9,Company_384,2023-01-27,23,False,False,906,7,1,2,0,2,19435,4577,2776.4,0.857,596,4577,0.14285714285714285,2,43,26,2135.3,21,0.047,10.49,0.4884,0.65,5.0,36.0,89.8,4.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,219,0,0,0.0,1,14858,1.87,0.217,845.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
A-54d94a,Company_385,2023-05-01,27,False,False,812,11,1,1,1,1,12557,2548,1141.5,0.909,60,513,0.09090909090909091,0,59,30,2902.7,28,0.119,9.86,0.4746,0.75,4.0,53.8,82.8,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,203,0,0,0.0,1,12557,2.19,0.148,465.1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
A-7f29a7,Company_386,2024-09-18,41,True,False,306,11,3,0,0,1,18860,8159,1714.5,0.636,90,779,0.2727272727272727,0,62,32,2953.5,38,0.145,9.98,0.6129,0.8,1.0,24.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,23.97,False,False,False,False,False,True,219,0,0,0.0,1,9143,1.51,0.024,460.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
A-089363,Company_387,2023-05-06,2,False,False,807,14,2,2,0,5,21104,8557,1507.4,0.571,577,0,0.14285714285714285,2,61,30,3274.8,33,0.148,10.3,0.541,0.75,3.0,35.0,91.3,3.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,228,0,0,0.0,1,7373,30.5,1.5,10552.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
A-524364,Company_388,2024-12-31,3,False,False,202,6,0,0,0,2,9552,8557,1592.0,1.0,202,0,0.0,0,26,18,1209.5,24,0.077,9.12,0.9231,0.45,3.0,47.7,75.3,4.33,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,301,0,0,0.0,1,9552,8.67,1.0,3184.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
A-855a48,Company_389,2023-12-22,14,True,False,577,8,0,0,1,0,30376,11940,3797.0,0.375,538,11940,0.0,-1,44,26,2431.8,16,0.159,10.18,0.3636,0.65,5.0,39.6,122.0,3.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,7.92,False,False,False,False,False,True,244,0,0,0.0,1,30376,3.14,0.357,2169.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
A-756192,Company_390,2023-06-11,19,False,False,771,10,0,1,0,2,21400,7761,2140.0,0.8,673,1862,0.0,1,64,32,3059.8,43,0.047,9.64,0.6719,0.8,3.0,37.3,102.3,4.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,204,0,0,0.0,1,21400,3.37,0.158,1126.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-49b828,Company_391,2023-05-05,6,False,False,808,14,0,2,0,1,31108,9751,2222.0,0.929,802,3980,0.0,2,65,29,3119.7,45,0.154,10.57,0.6923,0.725,3.0,13.7,87.7,3.67,1.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,31108,10.83,0.5,5184.7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
A-c7ffc2,Company_392,2023-01-27,30,True,False,906,12,0,3,0,0,36112,6468,3009.3,0.75,788,931,0.0,3,62,30,3349.3,28,0.097,10.32,0.4516,0.75,2.0,64.0,86.0,3.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,174.92,True,False,False,False,False,False,203,0,0,0.0,1,36112,2.07,0.067,1203.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
A-751c58,Company_393,2024-07-18,15,False,False,368,11,0,4,0,2,19597,5174,1781.5,0.818,357,1349,0.0,4,53,31,2990.1,12,0.057,10.83,0.2264,0.775,5.0,39.6,130.0,4.2,0.0,0.0,0.0,3.0,1.0,0.0,0.0,64.22,True,False,False,False,False,False,204,0,0,0.0,1,19597,3.53,0.333,1306.5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
A-72799b,Company_394,2023-11-13,20,False,True,616,10,1,2,1,2,17315,3980,1731.5,0.8,318,2989,0.1,1,56,31,2583.3,34,0.179,9.82,0.6071,0.775,2.0,33.5,80.0,4.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,206,0,0,0.0,1,16935,2.8,0.1,865.8,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
A-812c5b,Company_395,2024-02-25,55,False,True,512,13,0,0,0,4,29884,10945,2298.8,0.923,474,2695,0.0,0,88,33,4493.2,46,0.125,9.84,0.5227,0.825,4.0,27.0,88.2,4.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,11.83,False,False,False,False,True,False,205,0,0,0.0,1,29884,1.6,0.073,543.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
A-69b156,Company_396,2023-11-21,7,False,True,608,9,2,0,2,1,14293,5572,1588.1,0.778,369,152,0.2222222222222222,-2,36,24,1708.0,20,0.056,10.0,0.5556,0.6,7.0,32.0,100.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,0,0.0,1,13798,5.14,1.0,2041.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
A-075038,Company_397,2023-05-12,17,False,False,801,14,0,1,0,3,18909,5047,1350.6,0.786,738,798,0.0,1,70,32,3312.1,31,0.129,10.61,0.4429,0.8,2.0,43.5,54.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.38,False,False,True,False,False,False,212,0,0,0.0,1,18909,4.12,0.118,1112.3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
A-940b8b,Company_398,2024-03-19,1,False,False,489,8,0,1,1,3,9640,6368,1205.0,0.75,476,0,0.0,0,35,23,2019.7,32,0.086,10.34,0.9143,0.575,3.0,41.3,89.3,4.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,266,0,0,0.0,1,9640,35.0,3.0,9640.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-2d1036,Company_399,2024-06-14,69,False,True,402,13,3,0,1,0,64653,13731,4973.3,0.769,168,3381,0.23076923076923078,-1,69,31,3022.2,40,0.145,10.03,0.5797,0.775,5.0,37.8,49.0,4.6,1.0,0.2,0.2,2.0,1.0,0.0,1.0,39.09,True,False,False,False,False,False,203,0,0,0.0,1,46230,1.0,0.072,937.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-0f6450,Company_400,2024-12-27,28,True,True,206,11,0,0,0,1,23800,5572,2163.6,0.727,206,5572,0.0,0,54,31,2911.2,39,0.148,9.98,0.7222,0.775,8.0,29.8,81.6,3.88,1.0,0.125,0.125,2.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,255,0,0,0.0,1,23800,1.93,0.286,850.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-9affe6,Company_401,2023-03-22,7,False,False,852,11,2,2,0,0,10636,1421,966.9,0.909,615,1127,0.18181818181818182,2,47,26,2414.2,16,0.064,10.06,0.3404,0.65,3.0,58.0,76.0,3.67,0.0,0.333,0.0,1.0,0.0,0.0,0.0,83.06,False,False,True,False,False,False,202,0,0,0.0,1,10142,6.71,0.429,1519.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
A-80eeb6,Company_402,2023-05-09,22,False,False,804,16,3,4,1,1,68489,17711,4280.6,0.938,535,4378,0.1875,3,76,38,3698.4,43,0.118,9.54,0.5658,0.95,4.0,40.2,68.2,3.75,1.0,0.25,0.25,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,210,0,0,0.0,1,58291,3.45,0.182,3113.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-d4e0d4,Company_403,2024-10-18,117,False,False,276,10,1,1,1,0,138060,23283,13806.0,0.9,46,23283,0.1,0,49,30,2412.8,33,0.122,9.96,0.6735,0.75,4.0,39.2,76.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,229,0,0,0.0,1,114777,0.42,0.034,1180.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
A-c7e58b,Company_404,2023-06-25,3,False,False,757,7,0,0,0,1,5384,1990,769.1,0.571,691,0,0.0,0,34,22,1764.2,18,0.029,10.09,0.5294,0.55,5.0,30.6,98.4,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,244,0,0,0.0,1,5384,11.33,1.667,1794.7,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
A-016043,Company_405,2024-07-31,4,True,False,355,11,1,3,0,2,16516,4776,1501.5,0.545,141,494,0.09090909090909091,3,47,26,2201.2,21,0.064,10.43,0.4468,0.65,3.0,30.3,78.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.75,False,True,False,False,False,False,202,0,0,0.0,1,11740,11.75,0.75,4129.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
A-bbe56f,Company_406,2023-02-16,21,False,False,886,5,0,1,0,1,6025,4179,1205.0,1.0,692,418,0.0,1,22,13,1010.1,8,0.182,10.55,0.3636,0.325,4.0,26.2,120.5,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,231,0,0,0.0,1,6025,1.05,0.19,286.9,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
A-7c5768,Company_407,2024-03-02,3,False,False,506,9,0,0,0,3,3389,1178,376.6,0.889,503,0,0.0,0,46,27,2371.3,31,0.087,10.02,0.6739,0.675,5.0,28.8,96.4,4.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,231,0,0,0.0,1,3389,15.33,1.667,1129.7,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
A-751bd4,Company_408,2024-07-12,10,False,False,374,2,0,0,0,1,190,190,95.0,1.0,306,0,0.0,0,10,9,543.8,0,0.0,9.2,0.0,0.225,6.0,23.2,112.0,4.17,1.0,0.5,0.167,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,215,0,0,0.0,1,190,1.0,0.6,19.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
A-4e0e85,Company_409,2023-09-08,6,False,False,682,8,0,1,0,4,4544,1862,568.0,0.875,521,0,0.0,1,31,20,1340.3,9,0.065,9.29,0.2903,0.5,2.0,53.0,119.5,4.5,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,205,0,0,0.0,1,4544,5.17,0.333,757.3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-ad3abd,Company_410,2023-03-03,44,False,False,871,7,3,0,0,1,16896,8756,2413.7,0.714,543,2156,0.42857142857142855,0,29,20,1581.1,11,0.034,10.21,0.3793,0.5,3.0,13.0,70.3,3.33,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,242,0,0,0.0,1,13904,0.66,0.068,384.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
A-e19ff6,Company_411,2023-07-28,1,False,False,724,12,0,1,0,4,4910,1960,409.2,0.583,712,1274,0.0,1,45,26,2414.1,24,0.022,10.13,0.5333,0.65,3.0,30.7,115.0,4.67,0.0,0.333,0.0,3.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,217,0,0,0.0,1,4910,45.0,3.0,4910.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
A-7920cc,Company_412,2023-11-23,39,False,False,606,16,0,1,0,2,52089,13731,3255.6,1.0,602,13731,0.0,1,62,32,2958.5,28,0.065,9.69,0.4516,0.8,7.0,32.9,113.4,4.14,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,213,0,0,0.0,1,52089,1.59,0.179,1335.6,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
A-5a92e7,Company_413,2024-06-11,4,False,False,405,19,2,0,0,4,12671,2107,666.9,0.789,185,0,0.10526315789473684,0,85,37,4605.6,76,0.094,10.41,0.8941,0.925,7.0,45.0,86.1,4.29,0.0,0.429,0.0,2.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,209,0,0,0.0,1,11666,21.25,1.75,3167.8,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-fdfc91,Company_414,2023-05-06,29,False,False,807,10,1,1,0,1,20612,9353,2061.2,0.9,469,2109,0.1,1,56,32,2635.7,29,0.018,10.07,0.5179,0.8,5.0,28.8,121.0,3.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,244,0,0,0.0,1,19191,1.93,0.172,710.8,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
A-1e50e0,Company_415,2023-02-21,19,True,True,881,5,1,1,0,1,13295,4802,2659.0,0.8,296,3781,0.2,1,20,17,1044.2,15,0.1,9.7,0.75,0.425,2.0,20.5,143.0,4.5,1.0,0.5,0.5,2.0,0.0,0.0,0.0,54.94,True,False,False,False,False,False,223,0,0,0.0,1,13295,1.05,0.105,699.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-1e1b80,Company_416,2023-09-12,50,False,False,678,12,0,1,0,2,48647,9950,4053.9,0.833,649,950,0.0,1,68,34,3488.6,47,0.029,10.03,0.6912,0.85,6.0,43.0,67.5,3.33,0.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,215,0,0,0.0,1,48647,1.36,0.12,972.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
A-659280,Company_417,2023-11-17,13,True,True,612,12,0,2,0,2,21450,6169,1787.5,0.25,604,0,0.0,2,60,30,3102.0,34,0.1,10.22,0.5667,0.75,4.0,8.0,123.8,4.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.75,False,False,True,False,False,False,209,0,0,0.0,1,21450,4.62,0.308,1650.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
A-f6b2fb,Company_418,2024-04-23,23,False,False,454,10,2,1,1,2,23359,9751,2335.9,0.8,214,437,0.2,0,55,29,2640.2,37,0.145,9.53,0.6727,0.725,5.0,55.0,88.6,4.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,209,0,0,0.0,1,22232,2.39,0.217,1015.6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
A-cb6cc6,Company_419,2023-04-03,13,True,False,840,7,0,2,0,2,2622,1225,374.6,0.429,823,1225,0.0,2,35,21,1695.3,26,0.0,8.97,0.7429,0.525,3.0,16.3,131.7,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,2622,2.69,0.231,201.7,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
A-d62e02,Company_420,2024-08-20,6,False,False,335,10,0,1,1,0,21324,5373,2132.4,0.8,321,1194,0.0,0,34,25,2112.6,23,0.118,10.12,0.6765,0.625,1.0,36.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,211,0,0,0.0,1,21324,5.67,0.167,3554.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
A-d535f6,Company_421,2024-09-03,12,True,True,321,9,0,1,3,3,7415,2388,823.9,0.889,303,0,0.0,-2,47,26,2434.2,29,0.085,10.15,0.617,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,208,0,0,0.0,1,7415,3.92,0.0,617.9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-39868b,Company_422,2024-03-17,9,False,False,491,5,0,1,0,1,4194,1791,838.8,0.4,452,0,0.0,1,28,22,1771.5,21,0.179,10.89,0.75,0.55,6.0,39.0,100.8,4.17,0.0,0.167,0.0,2.0,1.0,0.0,1.0,0.0,True,False,False,False,False,False,219,0,0,0.0,1,4194,3.11,0.667,466.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
A-3cc791,Company_423,2024-01-10,6,False,False,558,8,0,0,0,2,8522,4378,1065.2,0.75,537,1764,0.0,0,46,28,2483.9,30,0.109,9.72,0.6522,0.7,6.0,48.3,95.8,4.17,1.0,0.167,0.167,1.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,238,0,0,0.0,1,8522,7.67,1.0,1420.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
A-337bc1,Company_424,2023-07-19,30,True,False,733,7,0,2,2,2,19379,6766,2768.4,0.857,719,0,0.0,0,43,27,2351.9,34,0.093,9.88,0.7907,0.675,4.0,32.5,62.8,4.0,1.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,228,0,0,0.0,1,19379,1.43,0.133,646.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
A-58b9ff,Company_425,2024-05-31,2,False,False,416,13,1,1,1,2,22642,15124,1741.7,0.615,106,1617,0.07692307692307693,0,65,28,3345.4,32,0.108,10.26,0.4923,0.7,2.0,66.0,79.0,4.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,214,0,0,0.0,1,22244,32.5,1.0,11321.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
A-bf7919,Company_426,2024-11-27,3,False,False,236,6,1,0,0,3,1560,735,260.0,0.667,22,0,0.16666666666666666,0,26,23,1291.0,14,0.154,10.08,0.5385,0.575,2.0,14.5,81.5,4.5,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,241,0,0,0.0,1,825,8.67,0.667,520.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
A-1d5444,Company_427,2024-01-18,24,False,True,550,14,0,2,0,2,30958,8159,2211.3,0.714,489,0,0.0,2,59,28,3033.8,35,0.102,10.03,0.5932,0.7,2.0,30.0,62.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,212,0,0,0.0,1,30958,2.46,0.083,1289.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False
A-0f3e88,Company_428,2023-07-23,7,False,True,729,11,1,2,0,1,5624,2189,511.3,0.727,506,343,0.09090909090909091,2,59,32,2943.8,28,0.102,10.14,0.4746,0.8,3.0,48.0,67.0,4.33,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,204,0,0,0.0,1,5281,8.43,0.429,803.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
A-7641d3,Company_429,2023-02-16,8,True,True,886,11,0,0,1,2,12060,2989,1096.4,0.727,831,190,0.0,-1,50,28,2745.9,26,0.08,10.38,0.52,0.7,5.0,45.2,124.6,4.2,2.0,0.4,0.4,2.0,0.0,0.0,1.0,131.4,False,False,False,False,True,False,209,0,0,0.0,1,12060,6.25,0.625,1507.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
A-cd458b,Company_430,2024-06-15,10,True,False,401,15,1,0,1,0,43291,9353,2886.1,0.867,64,1990,0.06666666666666667,-1,84,34,4443.7,45,0.024,10.29,0.5357,0.85,5.0,38.4,81.2,4.6,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,202,0,0,0.0,1,42740,8.4,0.5,4329.1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
A-c16b88,Company_431,2023-12-02,23,False,False,597,9,1,2,0,3,20338,8955,2259.8,0.667,125,4577,0.1111111111111111,2,48,28,2582.6,24,0.125,9.52,0.5,0.7,3.0,48.3,137.7,3.67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,244,0,0,0.0,1,20338,2.09,0.13,884.3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
A-59f724,Company_432,2023-11-03,3,True,False,626,12,0,2,0,3,9773,4378,814.4,0.75,567,342,0.0,2,68,33,3694.8,47,0.088,10.24,0.6912,0.825,4.0,19.2,94.5,4.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,226,0,0,0.0,1,9773,22.67,1.333,3257.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
A-87aa7b,Company_433,2024-05-16,24,True,False,431,16,0,4,2,2,22881,4776,1430.1,0.812,425,2499,0.0,2,72,31,3509.1,35,0.083,10.31,0.4861,0.775,3.0,27.3,72.7,4.0,1.0,0.333,0.333,3.0,0.0,1.0,1.0,136.0,True,False,False,False,False,False,207,0,0,0.0,1,22881,3.0,0.125,953.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
A-1e6fc3,Company_434,2023-12-06,1,False,False,593,4,1,0,0,2,444,245,111.0,1.0,82,199,0.25,0,26,19,1421.2,19,0.038,9.38,0.7308,0.475,5.0,23.8,88.6,3.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,290,0,0,0.0,1,444,26.0,5.0,444.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
